,AAPL
5102,147.208
5103,147.225
5104,147.19000000000003
5105,147.19000000000003
5106,147.155
5107,147.174
5108,147.12
5109,147.15
5110,147.12
5111,147.15
5112,147.155
5113,147.125
5114,147.09
5115,147.07
5116,147.07
5117,147.09
5118,147.062
5119,147.085
5120,147.085
5121,147.085
5122,147.03
5123,147.07
5124,147.03
5125,147.04
5126,147.04
5127,147.11
5128,147.13
5129,147.1
5130,147.13
5131,147.1
5132,147.09
5133,147.079
5134,147.1
5135,147.095
5136,147.075
5137,147.121
5138,147.16
5139,147.17
5140,147.17
5141,147.193
5142,147.193
5143,147.169
5144,147.17
5145,147.19000000000003
5146,147.20999999999998
5147,147.19000000000003
5148,147.13
5149,147.13
5150,147.13
5151,147.13
5152,147.19000000000003
5153,147.175
5154,147.16
5155,147.18
5156,147.201
5157,147.223
5158,147.22000000000003
5159,147.18499999999997
5160,147.18499999999997
5161,147.201
5162,147.17
5163,147.16
5164,147.158
5165,147.13
5166,147.13099999999997
5167,147.16
5168,147.16
5169,147.16
5170,147.16
5171,147.16
5172,147.139
5173,147.13
5174,147.16
5175,147.139
5176,147.139
5177,147.14000000000001
5178,147.18
5179,147.183
5180,147.183
5181,147.275
5182,147.27
5183,147.27
5184,147.29
5185,147.34
5186,147.31
5187,147.31
5188,147.27
5189,147.27
5190,147.27
5191,147.27
5192,147.23
5193,147.23
5194,147.26
5195,147.249
5196,147.23
5197,147.26
5198,147.253
5199,147.253
5200,147.253
5201,147.253
5202,147.25
5203,147.26
5204,147.26
5205,147.22000000000003
5206,147.16
5207,147.13
5208,147.072
5209,147.06
5210,147.06
5211,147.08
5212,147.09
5213,147.02
5214,147.08
5215,147.06
5216,147.043
5217,147.02
5218,147.025
5219,147.0
5220,147.0
5221,146.904
5222,146.95999999999998
5223,146.93
5224,146.89000000000001
5225,146.93
5226,146.93
5227,146.87
5228,146.87
5229,146.85
5230,146.85
5231,146.87
5232,146.79
5233,146.81
5234,146.82
5235,146.82
5236,146.81
5237,146.81
5238,146.85
5239,146.82
5240,146.85
5241,146.82
5242,146.85
5243,146.86
5244,146.81
5245,146.82
5246,146.834
5247,146.85
5248,146.89000000000001
5249,146.86
5250,146.86
5251,146.84
5252,146.91
5253,146.9
5254,146.89000000000001
5255,146.85
5256,146.84
5257,146.85
5258,146.855
5259,146.84
5260,146.855
5261,146.84
5262,146.87
5263,146.91500000000002
5264,146.896
5265,146.91
5266,147.392
5267,146.9
5268,146.85
5269,146.9
5270,146.9
5271,146.92
5272,146.95999999999998
5273,147.02
5274,147.04
5275,147.042
5276,147.02
5277,147.039
5278,147.038
5279,147.01
5280,147.038
5281,147.01
5282,147.01
5283,146.99
5284,146.95
5285,146.966
5286,146.99
5287,146.984
5288,147.025
5289,147.015
5290,147.025
5291,147.015
5292,146.97000000000003
5293,146.955
5294,146.95
5295,146.974
5296,146.994
5297,146.99
5298,146.99
5299,146.998
5300,146.998
5301,146.988
5302,146.98
5303,147.0
5304,146.97000000000003
5305,146.97000000000003
5306,146.89000000000001
5307,146.89000000000001
5308,146.89000000000001
5309,146.895
5310,146.89000000000001
5311,146.895
5312,146.90599999999998
5313,146.88099999999997
5314,146.88
5315,146.85
5316,146.86
5317,146.87
5318,146.89000000000001
5319,146.86400000000003
5320,146.86400000000003
5321,146.86
5322,146.88
5323,146.892
5324,146.88
5325,146.83
5326,146.81
5327,146.794
5328,146.8
5329,146.81
5330,146.81
5331,146.806
5332,146.803
5333,146.78
5334,146.8
5335,146.842
5336,146.86300000000003
5337,146.92
5338,146.83
5339,146.835
5340,146.83
5341,146.835
5342,146.8
5343,146.805
5344,146.77
5345,146.82
5346,146.82
5347,146.822
5348,146.821
5349,146.79
5350,146.79
5351,146.74
5352,146.83
5353,146.873
5354,146.849
5355,146.84
5356,146.844
5357,146.82
5358,146.8
5359,146.8
5360,146.8
5361,146.78
5362,146.77
5363,146.75
5364,146.76
5365,146.745
5366,146.783
5367,146.781
5368,146.79
5369,146.984
5370,146.984
5371,146.78
5372,146.78
5373,146.786
5374,146.766
5375,146.76
5376,146.76
5377,146.76
5378,146.77
5379,146.75
5380,146.77
5381,146.75
5382,146.783
5383,146.79
5384,146.756
5385,146.777
5386,146.78
5387,146.79
5388,146.849
5389,146.867
5390,146.867
5391,146.86
5392,146.88
5393,146.925
5394,146.95
5395,146.95999999999998
5396,146.95
5397,146.98
5398,146.996
5399,147.02
5400,146.996
5401,147.02
5402,147.04
5403,147.01
5404,146.98
5405,147.03
5406,147.02
5407,147.02100000000002
5408,147.02100000000002
5409,147.01
5410,147.01
5411,147.01
5412,146.95999999999998
5413,146.94400000000002
5414,146.94000000000003
5415,146.95
5416,147.0
5417,147.03
5418,147.06
5419,147.182
5420,147.06
5421,147.182
5422,147.20999999999998
5423,147.20999999999998
5424,147.20999999999998
5425,147.15
5426,147.15
5427,147.17
5428,147.155
5429,147.155
5430,147.155
5431,147.17
5432,147.09
5433,147.086
5434,147.085
5435,147.11
5436,147.1
5437,147.1
5438,147.095
5439,147.095
5440,147.095
5441,147.095
5442,147.09
5443,147.11
5444,147.11
5445,147.12
5446,147.13
5447,147.04999999999998
5448,147.02
5449,147.053
5450,147.053
5451,147.06
5452,147.082
5453,147.14000000000001
5454,147.129
5455,147.128
5456,147.105
5457,147.04
5458,147.02
5459,147.04
5460,147.02
5461,147.04
5462,147.04999999999998
5463,147.06
5464,147.06
5465,147.054
5466,147.065
5467,147.09
5468,147.09
5469,147.087
5470,147.09
5471,147.087
5472,146.957
5473,147.115
5474,147.132
5475,147.145
5476,147.16
5477,147.16
5478,147.20999999999998
5479,147.25
5480,147.25
5481,147.22000000000003
5482,147.23699999999997
5483,147.24
5484,147.19000000000003
5485,147.214
5486,147.29999999999998
5487,147.323
5488,147.331
5489,147.33
5490,147.331
5491,147.33
5492,147.297
5493,147.32
5494,147.29
5495,147.31
5496,147.31
5497,147.31
5498,147.25
5499,147.251
5500,147.251
5501,147.28
5502,147.29
5503,147.292
5504,147.292
5505,147.26
5506,147.28
5507,147.29999999999998
5508,147.28
5509,147.274
5510,147.28
5511,147.274
5512,147.29
5513,147.32
5514,147.36
5515,147.343
5516,147.38
5517,147.4
5518,147.392
5519,147.38
5520,147.38
5521,147.41700000000003
5522,147.41
5523,147.467
5524,147.405
5525,147.45999999999998
5526,147.48
5527,147.49
5528,147.51
5529,147.54
5530,147.51
5531,147.54
5532,147.532
5533,147.532
5534,147.484
5535,147.56
5536,147.61
5537,147.64000000000001
5538,147.58
5539,147.582
5540,147.582
5541,147.587
5542,147.555
5543,147.576
5544,147.576
5545,147.61
5546,147.6
5547,147.59
5548,147.56
5549,147.56
5550,147.56
5551,147.56
5552,147.59
5553,147.595
5554,147.617
5555,147.611
5556,147.61
5557,147.63
5558,147.625
5559,147.59
5560,147.59
5561,147.57
5562,147.62
5563,147.635
5564,147.69000000000003
5565,147.675
5566,147.64000000000001
5567,147.65
5568,147.66500000000002
5569,147.68
5570,147.66500000000002
5571,147.68
5572,147.65
5573,147.66099999999997
5574,147.659
5575,147.659
5576,147.659
5577,147.669
5578,147.627
5579,147.658
5580,147.658
5581,147.659
5582,147.64000000000001
5583,147.66
5584,147.67599999999996
5585,147.65
5586,147.64000000000001
5587,147.61
5588,147.57
5589,147.58
5590,147.57
5591,147.58
5592,147.57
5593,147.59
5594,147.59
5595,147.54
5596,147.57
5597,147.567
5598,147.567
5599,147.544
5600,147.544
5601,147.53
5602,147.58
5603,147.58
5604,147.616
5605,147.608
5606,147.608
5607,147.638
5608,147.62
5609,147.64000000000001
5610,147.62
5611,147.64000000000001
5612,147.66
5613,147.66
5614,147.7
5615,147.672
5616,147.65
5617,147.64000000000001
5618,147.66
5619,147.641
5620,147.641
5621,147.62
5622,147.635
5623,147.635
5624,147.635
5625,147.635
5626,147.635
5627,147.67
5628,147.68
5629,147.78
5630,147.68
5631,147.78
5632,147.76
5633,147.74
5634,147.73
5635,147.79999999999998
5636,147.79
5637,147.81
5638,147.74
5639,147.77
5640,147.74
5641,147.77
5642,147.82
5643,147.79
5644,147.81
5645,147.75
5646,147.81
5647,147.82
5648,147.82
5649,147.86300000000003
5650,147.86300000000003
5651,147.29
5652,147.91
5653,147.62
5654,147.79
5655,147.787
5656,147.788
5657,147.816
5658,147.79999999999998
5659,147.802
5660,147.79999999999998
5661,147.802
5662,147.7
5663,147.707
5664,147.769
5665,147.66
5666,147.65
5667,147.692
5668,147.68599999999998
5669,147.68
5670,147.68
5671,147.74
5672,147.70999999999998
5673,147.679
5674,147.69000000000003
5675,147.70999999999998
5676,147.70999999999998
5677,147.67
5678,147.663
5679,147.65
5680,147.663
5681,147.65
5682,147.68
5683,147.66
5684,147.65
5685,147.67
5686,147.658
5687,147.63
5688,147.571
5689,147.47000000000003
5690,147.47000000000003
5691,147.48
5692,147.44000000000003
5693,147.45999999999998
5694,147.494
5695,147.45
5696,147.48
5697,147.476
5698,147.45999999999998
5699,147.47000000000003
5700,147.45999999999998
5701,147.47000000000003
5702,147.49
5703,147.5
5704,147.45
5705,147.40699999999998
5706,147.45999999999998
5707,147.45
5708,147.47000000000003
5709,147.48
5710,147.48
5711,147.444
5712,147.45999999999998
5713,147.445
5714,147.41
5715,147.40599999999998
5716,147.43
5717,147.41
5718,147.41
5719,147.378
5720,147.41
5721,147.378
5722,147.4
5723,147.38
5724,147.41
5725,147.418
5726,147.412
5727,147.412
5728,147.44000000000003
5729,147.42
5730,147.42
5731,147.41400000000002
5732,147.44000000000003
5733,147.44000000000003
5734,147.446
5735,147.45999999999998
5736,147.505
5737,147.53
5738,147.54
5739,147.51
5740,147.54
5741,147.51
5742,147.43
5743,147.44000000000003
5744,147.408
5745,147.34
5746,147.32
5747,147.31
5748,147.28
5749,147.329
5750,147.329
5751,147.36
5752,147.331
5753,147.36
5754,147.355
5755,147.355
5756,147.37
5757,147.42
5758,147.44000000000003
5759,147.42
5760,147.44000000000003
5761,147.42
5762,147.45
5763,147.457
5764,147.49
5765,147.47000000000003
5766,147.501
5767,147.56
5768,147.58
5769,147.554
5770,147.554
5771,147.531
5772,147.52
5773,147.53
5774,147.53
5775,147.56
5776,147.57
5777,147.52
5778,147.52
5779,147.548
5780,147.52
5781,147.548
5782,147.58
5783,147.551
5784,147.58
5785,147.54999999999998
5786,147.527
5787,147.527
5788,147.52
5789,147.545
5790,147.545
5791,147.545
5792,147.53
5793,147.53
5794,147.54
5795,147.54
5796,147.61
5797,147.65
5798,147.659
5799,147.659
5800,147.659
5801,147.659
5802,147.66
5803,147.668
5804,147.66
5805,147.64000000000001
5806,147.64000000000001
5807,147.64000000000001
5808,147.61
5809,147.61
5810,147.61
5811,147.59
5812,147.64000000000001
5813,147.64000000000001
5814,147.66
5815,147.67599999999996
5816,147.7
5817,147.72000000000003
5818,147.7
5819,147.7
5820,147.7
5821,147.7
5822,147.67
5823,147.66
5824,147.64000000000001
5825,147.63
5826,147.599
5827,147.59
5828,147.61
5829,147.61
5830,147.61
5831,147.61
5832,147.67
5833,147.67
5834,147.66
5835,147.77
5836,147.76
5837,147.77
5838,147.79999999999998
5839,147.78
5840,147.79999999999998
5841,147.78
5842,147.79
5843,147.779
5844,147.74
5845,147.73
5846,147.68
5847,147.7
5848,147.70999999999998
5849,147.702
5850,147.702
5851,147.695
5852,147.66
5853,147.66
5854,147.73
5855,147.72000000000003
5856,147.79999999999998
5857,147.77
5858,147.76
5859,147.76
5860,147.76
5861,147.76
5862,147.75
5863,147.77
5864,147.78
5865,147.79
5866,147.79999999999998
5867,147.797
5868,147.78
5869,147.78
5870,147.78
5871,147.784
5872,147.82
5873,147.82
5874,147.82
5875,147.82
5876,147.878
5877,147.93
5878,147.93
5879,147.87
5880,147.93
5881,147.87
5882,147.833
5883,147.835
5884,147.835
5885,147.835
5886,147.82
5887,147.835
5888,147.829
5889,147.821
5890,147.821
5891,147.81
5892,147.816
5893,147.79999999999998
5894,147.77
5895,147.78
5896,147.76199999999997
5897,147.79
5898,147.79999999999998
5899,147.79999999999998
5900,147.79999999999998
5901,147.79999999999998
5902,147.86
5903,147.874
5904,147.86
5905,147.82
5906,147.82
5907,147.796
5908,147.79
5909,147.809
5910,147.809
5911,147.814
5912,147.86
5913,147.87
5914,147.87
5915,147.91
5916,147.91099999999997
5917,147.91
5918,147.92
5919,147.95
5920,147.92
5921,147.95
5922,147.92
5923,147.963
5924,147.94000000000003
5925,147.95
5926,147.95
5927,147.923
5928,147.927
5929,147.88
5930,147.88
5931,147.85
5932,147.85
5933,147.79
5934,147.82
5935,147.842
5936,147.842
5937,147.842
5938,147.842
5939,147.82
5940,147.842
5941,147.82
5942,147.817
5943,147.827
5944,147.835
5945,147.88
5946,147.861
5947,147.861
5948,147.83
5949,147.83
5950,147.83
5951,147.83
5952,147.86
5953,147.81
5954,147.81
5955,147.79999999999998
5956,147.78
5957,147.791
5958,147.79
5959,147.79
5960,147.79
5961,147.84
5962,147.89000000000001
5963,147.9
5964,147.9
5965,147.93
5966,147.95
5967,148.03
5968,148.04999999999998
5969,148.02
5970,148.04999999999998
5971,148.02
5972,148.02
5973,147.99
5974,148.00000000000003
5975,148.04999999999998
5976,148.04
5977,148.051
5978,148.04999999999998
5979,148.04
5980,148.04
5981,148.06
5982,147.99
5983,147.99300000000002
5984,147.98499999999999
5985,147.95999999999998
5986,148.1
5987,148.02
5988,148.027
5989,148.01
5990,148.027
5991,148.01
5992,147.98699999999997
5993,148.00000000000003
5994,148.04
5995,148.04999999999998
5996,148.099
5997,148.094
5998,148.1
5999,148.068
6000,148.068
6001,148.053
6002,148.04999999999998
6003,148.066
6004,148.07
6005,148.06
6006,148.01
6007,148.02
6008,148.04
6009,148.03
6010,148.04
6011,148.03
6012,148.04999999999998
6013,148.045
6014,148.03
6015,148.03
6016,148.042
6017,148.02
6018,148.03
6019,148.01
6020,148.01
6021,148.06
6022,148.04999999999998
6023,148.1
6024,148.1
6025,148.052
6026,148.055
6027,148.019
6028,148.025
6029,148.029
6030,148.025
6031,148.029
6032,148.01
6033,147.95999999999998
6034,147.94000000000003
6035,147.99
6036,147.91
6037,147.93399999999997
6038,147.925
6039,147.93
6040,147.925
6041,147.93
6042,147.933
6043,147.92
6044,147.92
6045,147.93499999999997
6046,147.92
6047,147.87
6048,147.85
6049,147.875
6050,147.875
6051,147.85
6052,147.85
6053,147.84
6054,147.83
6055,147.83
6056,147.811
6057,147.81
6058,147.79999999999998
6059,147.79999999999998
6060,147.79999999999998
6061,147.79999999999998
6062,147.827
6063,147.9
6064,147.93
6065,147.94000000000003
6066,147.977
6067,147.91700000000003
6068,147.95
6069,147.9
6070,147.9
6071,147.92
6072,147.89000000000001
6073,147.91500000000002
6074,147.932
6075,147.89000000000001
6076,147.905
6077,147.93
6078,147.93499999999997
6079,147.95
6080,147.93499999999997
6081,147.95
6082,147.91
6083,147.88
6084,147.91
6085,147.957
6086,147.97000000000003
6087,148.00000000000003
6088,148.01
6089,147.95999999999998
6090,147.95999999999998
6091,147.99
6092,148.02
6093,147.95
6094,147.98
6095,147.958
6096,147.927
6097,147.927
6098,147.95
6099,147.94000000000003
6100,147.95
6101,147.94000000000003
6102,147.94000000000003
6103,147.94000000000003
6104,147.94000000000003
6105,147.921
6106,147.904
6107,147.904
6108,147.931
6109,147.95
6110,147.95
6111,147.91500000000002
6112,147.93
6113,147.92
6114,147.91
6115,147.932
6116,147.925
6117,147.925
6118,147.925
6119,147.925
6120,147.925
6121,147.925
6122,147.931
6123,147.93
6124,147.93
6125,147.95
6126,148.00000000000003
6127,148.04
6128,148.03
6129,148.03
6130,148.03
6131,148.02
6132,148.01
6133,147.97000000000003
6134,147.95999999999998
6135,147.95
6136,147.96099999999998
6137,147.98
6138,147.99
6139,148.03
6140,147.99
6141,148.03
6142,148.04
6143,148.053
6144,148.013
6145,148.00000000000003
6146,148.00000000000003
6147,148.02
6148,148.004
6149,148.017
6150,148.004
6151,148.017
6152,148.03
6153,148.03
6154,148.03
6155,148.015
6156,148.01
6157,148.00000000000003
6158,147.99
6159,147.95
6160,147.95
6161,147.955
6162,147.98
6163,147.977
6164,147.95999999999998
6165,147.99
6166,147.99
6167,148.01199999999997
6168,148.07
6169,148.12
6170,148.07
6171,148.12
6172,148.15
6173,148.18499999999997
6174,148.15
6175,148.16
6176,148.17
6177,148.15
6178,148.15
6179,148.177
6180,148.177
6181,148.177
6182,148.183
6183,148.17
6184,148.18
6185,148.22000000000003
6186,148.215
6187,147.98499999999999
6188,148.2
6189,148.22000000000003
6190,148.2
6191,148.22000000000003
6192,148.217
6193,148.217
6194,148.25
6195,148.24
6196,148.26
6197,148.26
6198,148.29
6199,148.23
6200,148.23
6201,148.2
6202,148.27
6203,148.274
6204,148.24
6205,148.29
6206,148.23699999999997
6207,148.25
6208,148.23499999999999
6209,148.263
6210,148.23499999999999
6211,148.263
6212,148.22000000000003
6213,148.23
6214,148.25
6215,148.25
6216,148.29
6217,148.32
6218,148.32
6219,148.37
6220,148.32
6221,148.37
6222,148.34
6223,148.35
6224,148.35
6225,148.38
6226,148.39000000000001
6227,148.418
6228,148.44000000000003
6229,148.467
6230,148.467
6231,148.47
6232,148.5
6233,148.47
6234,148.47
6235,148.49
6236,148.51
6237,148.556
6238,148.583
6239,148.57
6240,148.583
6241,148.57
6242,148.61
6243,148.628
6244,148.647
6245,148.62
6246,148.612
6247,148.59
6248,148.573
6249,148.58
6250,148.58
6251,148.562
6252,148.56
6253,148.58
6254,148.56
6255,148.564
6256,148.55
6257,148.54
6258,148.53
6259,148.545
6260,148.53
6261,148.545
6262,148.53
6263,148.518
6264,148.527
6265,148.48
6266,148.505
6267,148.52
6268,148.55
6269,148.545
6270,148.545
6271,148.59
6272,148.56
6273,148.586
6274,148.58
6275,148.57
6276,148.55
6277,148.575
6278,148.58
6279,148.604
6280,148.58
6281,148.604
6282,148.64000000000001
6283,148.59
6284,148.636
6285,148.64000000000001
6286,148.66
6287,148.67
6288,148.645
6289,148.68
6290,148.645
6291,148.68
6292,148.66
6293,148.66500000000002
6294,148.66
6295,148.645
6296,148.63
6297,148.669
6298,148.65
6299,148.631
6300,148.631
6301,148.68
6302,148.65
6303,148.65
6304,148.645
6305,148.67
6306,148.69000000000003
6307,148.69000000000003
6308,148.72
6309,148.69000000000003
6310,148.72
6311,148.69000000000003
6312,148.70999999999998
6313,148.70899999999997
6314,148.75
6315,148.72
6316,148.7
6317,148.72
6318,148.701
6319,148.7
6320,148.7
6321,148.74
6322,148.673
6323,148.69000000000003
6324,148.69000000000003
6325,148.717
6326,148.68
6327,148.72
6328,148.7
6329,148.7
6330,148.7
6331,148.61
6332,148.629
6333,148.61
6334,148.62
6335,148.6
6336,148.65
6337,148.68
6338,148.7
6339,148.715
6340,148.715
6341,148.69000000000003
6342,148.69000000000003
6343,148.70999999999998
6344,148.66
6345,148.66
6346,148.645
6347,148.628
6348,148.62
6349,148.696
6350,148.696
6351,148.688
6352,148.66
6353,148.64000000000001
6354,148.64000000000001
6355,148.54
6356,148.51
6357,148.51
6358,148.5
6359,148.49
6360,148.49
6361,148.48
6362,148.52
6363,148.52
6364,148.5
6365,148.48
6366,148.475
6367,148.48
6368,148.55
6369,148.52
6370,148.52
6371,148.51
6372,148.531
6373,148.5
6374,148.52
6375,148.535
6376,148.52
6377,148.5
6378,148.49
6379,148.49
6380,148.49
6381,148.47
6382,148.478
6383,148.478
6384,148.455
6385,148.455
6386,148.39000000000001
6387,148.39000000000001
6388,148.4
6389,148.393
6390,148.393
6391,148.429
6392,148.42
6393,148.4
6394,148.45
6395,148.45999999999998
6396,148.45
6397,148.47
6398,148.44000000000003
6399,148.44000000000003
6400,148.44000000000003
6401,148.44000000000003
6402,148.391
6403,148.35
6404,148.37
6405,148.37
6406,148.35
6407,148.42
6408,148.38
6409,148.38
6410,148.38
6411,148.45
6412,148.43
6413,148.45
6414,148.474
6415,148.5
6416,148.53
6417,148.55
6418,148.52
6419,148.495
6420,148.52
6421,148.495
6422,148.53
6423,148.54
6424,148.54
6425,148.54
6426,148.58
6427,148.596
6428,148.56
6429,148.57
6430,148.57
6431,148.591
6432,148.585
6433,148.62
6434,148.69000000000003
6435,148.73499999999999
6436,148.73699999999997
6437,148.78
6438,148.8
6439,148.803
6440,148.8
6441,148.803
6442,148.75899999999996
6443,148.74
6444,148.745
6445,148.78
6446,148.77
6447,148.79
6448,148.779
6449,148.73
6450,148.779
6451,148.73
6452,148.75899999999996
6453,148.81
6454,148.815
6455,148.78
6456,148.70999999999998
6457,148.78
6458,148.78
6459,148.78
6460,148.78
6461,148.82
6462,148.81
6463,148.833
6464,148.83
6465,148.8
6466,148.805
6467,148.77
6468,148.74
6469,148.755
6470,148.74
6471,148.755
6472,148.79
6473,148.81
6474,148.814
6475,148.79
6476,148.77
6477,148.78
6478,148.75
6479,148.67
6480,148.67
6481,148.70999999999998
6482,148.67599999999996
6483,148.72
6484,148.68
6485,148.68
6486,148.68
6487,148.68
6488,148.70999999999998
6489,148.70999999999998
6490,148.70999999999998
6491,148.70999999999998
6492,148.77
6493,148.749
6494,148.749
6495,148.765
6496,148.76
6497,148.8
6498,148.819
6499,148.77
6500,148.77
6501,148.8
6502,148.786
6503,148.784
6504,148.76
6505,148.76
6506,148.774
6507,148.76
6508,148.777
6509,148.775
6510,148.777
6511,148.775
6512,148.8
6513,148.8
6514,148.81
6515,148.8
6516,148.86
6517,148.85
6518,148.82
6519,148.82
6520,148.82
6521,148.82
6522,148.84
6523,148.8
6524,148.85
6525,148.88
6526,148.865
6527,148.862
6528,148.88
6529,148.81
6530,148.81
6531,148.85
6532,148.84
6533,148.81
6534,148.82
6535,148.815
6536,148.815
6537,148.82
6538,148.82
6539,148.81
6540,148.82
6541,148.81
6542,148.84
6543,148.84
6544,148.845
6545,148.845
6546,148.84
6547,148.84
6548,148.843
6549,148.855
6550,148.855
6551,148.83
6552,148.87
6553,148.88
6554,148.9
6555,148.875
6556,148.887
6557,148.87
6558,148.83
6559,148.88
6560,148.83
6561,148.88
6562,148.86300000000003
6563,148.869
6564,148.889
6565,148.87
6566,148.95999999999998
6567,148.95999999999998
6568,148.975
6569,148.89000000000001
6570,148.89000000000001
6571,148.92
6572,148.95
6573,148.901
6574,148.903
6575,148.91
6576,148.92
6577,148.945
6578,148.93
6579,148.9
6580,148.93
6581,148.9
6582,148.9
6583,148.85
6584,148.83
6585,148.832
6586,148.85
6587,148.89000000000001
6588,148.86
6589,148.845
6590,148.845
6591,148.85399999999998
6592,148.88
6593,148.874
6594,148.879
6595,148.86600000000004
6596,148.87
6597,148.86
6598,148.86
6599,148.85
6600,148.86
6601,148.85
6602,148.833
6603,148.837
6604,148.82
6605,148.827
6606,148.83
6607,148.85
6608,148.839
6609,148.85
6610,148.85
6611,148.829
6612,148.8
6613,148.76
6614,148.70999999999998
6615,148.68
6616,148.59
6617,148.62
6618,148.61
6619,148.64000000000001
6620,148.61
6621,148.64000000000001
6622,148.66
6623,148.67
6624,148.66
6625,148.64000000000001
6626,148.64000000000001
6627,148.62
6628,148.618
6629,148.59
6630,148.59
6631,148.602
6632,148.63
6633,148.63
6634,148.653
6635,148.65
6636,148.62
6637,148.58
6638,148.64000000000001
6639,148.64000000000001
6640,148.64000000000001
6641,148.64000000000001
6642,148.65
6643,148.644
6644,148.649
6645,148.644
6646,148.63
6647,148.643
6648,148.65
6649,148.67
6650,148.65
6651,148.67
6652,148.7
6653,148.749
6654,148.75
6655,148.79
6656,148.70999999999998
6657,148.69000000000003
6658,148.724
6659,148.724
6660,148.724
6661,148.724
6662,148.73
6663,148.751
6664,148.73
6665,148.70999999999998
6666,148.71099999999998
6667,148.69000000000003
6668,148.7
6669,148.7
6670,148.7
6671,148.7
6672,148.69900000000004
6673,148.69900000000004
6674,148.69900000000004
6675,148.65
6676,148.65
6677,148.67
6678,148.70999999999998
6679,148.68
6680,148.68
6681,148.713
6682,148.714
6683,148.714
6684,148.714
6685,148.74
6686,148.73
6687,148.70999999999998
6688,148.7
6689,148.696
6690,148.7
6691,148.696
6692,148.674
6693,148.65
6694,148.64000000000001
6695,148.61
6696,148.61
6697,148.63
6698,148.642
6699,148.631
6700,148.631
6701,148.67
6702,148.65
6703,148.609
6704,148.6
6705,148.6
6706,148.61
6707,148.62
6708,148.62
6709,148.6
6710,148.62
6711,148.6
6712,148.6
6713,148.61
6714,148.59
6715,148.59
6716,148.59
6717,148.615
6718,148.585
6719,148.62
6720,148.585
6721,148.62
6722,148.62
6723,148.607
6724,148.58
6725,148.5
6726,148.495
6727,148.557
6728,148.6
6729,148.59
6730,148.59
6731,148.575
6732,148.555
6733,148.54
6734,148.54
6735,148.56
6736,148.54
6737,148.54
6738,148.555
6739,148.57
6740,148.555
6741,148.57
6742,148.6
6743,148.58
6744,148.603
6745,148.57
6746,148.558
6747,148.555
6748,148.555
6749,148.57
6750,148.57
6751,148.539
6752,148.55
6753,148.55
6754,148.575
6755,148.595
6756,148.62
6757,148.57
6758,148.563
6759,148.554
6760,148.563
6761,148.554
6762,148.61
6763,148.61
6764,148.63
6765,148.63
6766,148.65499999999997
6767,148.66
6768,148.65
6769,148.66
6770,148.66
6771,148.619
6772,148.645
6773,148.66
6774,148.69000000000003
6775,148.69000000000003
6776,148.69900000000004
6777,148.72
6778,148.68
6779,148.671
6780,148.68
6781,148.671
6782,148.66
6783,148.66
6784,148.642
6785,148.642
6786,148.615
6787,148.621
6788,148.64000000000001
6789,148.59
6790,148.59
6791,148.61
6792,148.673
6793,148.68
6794,148.67
6795,148.67
6796,148.68499999999997
6797,148.7
6798,148.70999999999998
6799,148.70999999999998
6800,148.70999999999998
6801,148.70999999999998
6802,148.65
6803,148.65
6804,148.67
6805,148.69000000000003
6806,148.73
6807,148.7
6808,148.73
6809,148.7
6810,148.7
6811,148.75
6812,148.70999999999998
6813,148.72
6814,148.72
6815,148.74
6816,148.73
6817,148.76
6818,148.77
6819,148.77
6820,148.77
6821,148.77
6822,148.77
6823,148.79
6824,148.805
6825,148.84
6826,148.88
6827,148.87
6828,148.89000000000001
6829,148.9
6830,148.89000000000001
6831,148.9
6832,148.87
6833,148.89000000000001
6834,148.878
6835,148.9
6836,148.92
6837,148.92
6838,148.92
6839,148.925
6840,148.925
6841,148.91
6842,148.86
6843,148.93
6844,148.855
6845,148.85
6846,148.858
6847,148.859
6848,148.819
6849,148.81
6850,148.819
6851,148.81
6852,148.81
6853,148.843
6854,148.81
6855,148.82
6856,148.823
6857,148.823
6858,148.86
6859,148.845
6860,148.845
6861,148.83
6862,148.83
6863,148.83
6864,148.87
6865,148.85
6866,148.86
6867,148.857
6868,148.861
6869,148.85
6870,148.861
6871,148.85
6872,148.84
6873,148.87
6874,148.83
6875,148.83
6876,148.88
6877,148.88
6878,148.87
6879,148.88
6880,148.88
6881,148.85
6882,148.85
6883,148.86
6884,148.86
6885,148.89000000000001
6886,148.88
6887,148.889
6888,148.885
6889,148.87
6890,148.885
6891,148.87
6892,148.839
6893,148.77
6894,148.77
6895,148.84
6896,148.786
6897,148.8
6898,148.79
6899,148.79
6900,148.79
6901,148.8
6902,148.8
6903,148.82
6904,148.85
6905,148.84
6906,148.85
6907,148.81
6908,148.819
6909,148.81
6910,148.819
6911,148.81
6912,148.835
6913,148.78
6914,148.78
6915,148.78
6916,148.76
6917,148.76
6918,148.808
6919,148.803
6920,148.803
6921,148.77
6922,148.81
6923,148.83
6924,148.83
6925,148.81
6926,148.81
6927,148.83
6928,148.81
6929,148.82
6930,148.81
6931,148.82
6932,148.83
6933,148.84
6934,148.82
6935,148.834
6936,148.83
6937,148.819
6938,148.871
6939,148.88199999999998
6940,148.871
6941,148.88199999999998
6942,148.887
6943,148.87
6944,148.868
6945,148.8
6946,148.783
6947,148.78
6948,148.78
6949,148.85
6950,148.85
6951,148.831
