,Time,BA_spread,Price,Smart_price,Liquid_imb,MKT_cost,Log_return
35,350,0.01,0.171825,171.825,-0.021,0.00202184,0.000164321
36,360,0.03,0.17188,171.8784,0.003,0,0.000138992
37,370,0.02,0.172,172.017,-0.032,-0.001984,0.000303102
38,380,0.02,0.17204,172.0404348,-0.015,0.00198436,0.000100987
39,390,0.03,0.17189,171.9028571,0.07,0,-0.000378822
40,400,0.03,0.17178,171.7654545,0.007,-0.001941,-0.000278013
41,410,0.03,0.1718,171.8075,0.013,0.0019416,5.05611E-05
42,420,0.02,0.17182,171.8116667,-0.006,-0.0019816,5.05552E-05
43,430,0.02,0.17179,171.7922449,0.035,0.00198136,-7.5835E-05
44,440,0.02,0.17197,171.9742857,0.055,0,0.000454812
45,450,0.02,0.17198,171.9911111,0.039,0,2.52533E-05
46,460,0.03,0.17207,172.0592308,-0.018,0,0.000227214
47,470,0.02,0.17204,172.0273684,0.076,0,-7.57248E-05
48,480,0.02,0.17211,172.1007843,0.036,0,0.000176671
49,490,0.02,0.17212,172.1175,0.012,0,2.52328E-05
50,500,0.02,0.17214,172.1433333,0,-0.00198556,5.04612E-05
51,510,0.02,0.17218,172.1807143,0.026,0,0.000100905
52,520,0.01,0.17221,172.2176923,-0.003,0,7.56633E-05
53,530,0.01,0.1722,172.1980952,0.035,0.00202628,-2.52196E-05
54,540,0.02,0.17226,172.2772727,-0.028,0,0.000151296
55,550,0.01,0.172295,172.2941667,0.063,0,8.82315E-05
56,560,0.02,0.172232,172.24,0.105,0,-0.00015883
57,570,0.01,0.172,172.2116667,0.013,0,-0.000585398
58,580,0.02,0.17223,172.232,0.038,0,0.000580355
59,590,0.03,0.17225,172.2542105,0.004,0,5.0429E-05
60,600,0.03,0.17212,172.1182609,-0.003,-0.0019452,-0.000327893
61,610,0.01,0.17207,172.065,-0.057,0,-0.000126179
62,620,0.04,0.172001,172.0348837,0.023,0.001904,-0.000174187
63,630,0.01,0.17201,172.0096587,-0.237,-0.002024,2.2724E-05
64,640,0.02,0.172,172.0017647,-0.003,0,-2.52489E-05
65,650,0.03,0.17207,172.0526471,0.073,0,0.000176712
66,660,0.02,0.17203,172.0438462,-0.032,0,-0.000100969
67,670,0.01,0.17198,171.9877273,-0.005,0.00202376,-0.000126245
68,680,0.02,0.172007,172.0166667,-0.012,0,6.81767E-05
69,690,0.02,0.172,171.9986957,0.023,0,-1.76744E-05
70,700,0.02,0.17191,171.9118182,0.087,0,-0.000227307
71,710,0.01,0.17201,172.0228571,0.05,0,0.000252556
72,720,0.02,0.17196,171.9533333,0.055,0,-0.000126259
73,730,0.02,0.17176,171.7783333,-0.039,-0.00198112,-0.000505405
74,740,0.03,0.171685,171.6825,0.004,0.00194004,-0.000189679
75,750,0.02,0.17178,171.7746154,0.035,0,0.000240246
76,760,0.01,0.171714,171.7166667,-0.02,-0.00202052,-0.000166893
77,770,0.02,0.17176,171.7614286,-0.024,0.001981,0.000116326
78,780,0.03,0.17167,171.685,-0.026,0,-0.000227624
79,790,0.01,0.171695,171.6925,0.058,-0.00202028,6.32409E-05
80,800,0.01,0.17168,171.6878571,0.038,0.00202016,-3.79435E-05
81,810,0.02,0.17159,171.5863636,0.021,-0.00197896,-0.00022773
82,820,0.03,0.171578,171.5685714,0.035,0.00193872,-3.03731E-05
83,830,0.03,0.17159,171.6075,0.026,-0.00193908,3.03731E-05
84,840,0.03,0.171635,171.627,-0.018,0.00193944,0.00011388
85,850,0.01,0.171692,171.6916667,0.076,0,0.000144205
86,860,0.01,0.17165,171.6504348,0.123,0,-0.000106252
87,870,0.01,0.17159,171.5985714,0.01,-0.00201908,-0.000151834
88,880,0.02,0.17159,171.5827778,0.101,0.00197896,0
89,890,0.03,0.17153,171.5223077,0.04,0,-0.000151887
90,900,0.02,0.17152,171.5291667,0.024,-0.00197812,-2.53196E-05
91,910,0.02,0.17157,171.5734783,0.112,0.00197884,0.000126583
92,920,0.03,0.171601,171.5981818,0.033,0,7.84631E-05
93,930,0.03,0.17154,171.542,0.053,0,-0.000154409
94,940,0.01,0.17147,171.465,-0.022,-0.00201752,-0.000177258
95,950,0.02,0.1715,171.508,-0.005,0,7.59765E-05
96,960,0.02,0.1715,171.5011111,-0.05,0.00197788,0
97,970,0.01,0.1715,171.5013953,-0.058,0,0
98,980,0.02,0.17157,171.5733333,0.018,0,0.000177227
99,990,0.01,0.171525,171.5275,0.009,-0.00201824,-0.000113923
100,1000,0.02,0.17148,171.48875,0.113,0.00197776,-0.000113953
101,1010,0.02,0.17153,171.5305556,-0.03,-0.00197824,0.000126613
102,1020,0.03,0.17147,171.491,0.054,0,-0.00015194
103,1030,0.01,0.171545,171.5427586,0.034,0.00201848,0.000189916
104,1040,0.02,0.17156,171.5616667,0.035,0,3.79733E-05
105,1050,0.01,0.17167,171.6766667,0.099,0,0.00027837
106,1060,0.02,0.171743,171.7333333,-0.045,-0.00198076,0.000184638
107,1070,0.01,0.17179,171.784375,-0.086,0.00202136,0.000118835
108,1080,0.01,0.17187,171.8706452,0.035,-0.00202244,0.000202197
109,1090,0.01,0.17196,171.9554545,-0.088,0.0020234,0.000227359
110,1100,0.02,0.172,172.0147826,-0.009,-0.001984,0.00010101
111,1110,0.01,0.172013,172.0191489,0.014,0.00202412,3.28233E-05
112,1120,0.02,0.17199,171.995,0.061,0,-5.80738E-05
113,1130,0.03,0.172,172.0172222,0.023,-0.00194388,2.52504E-05
114,1140,0.01,0.172021,172.0293333,0.012,0,5.30211E-05
115,1150,0.01,0.1721,172.0940741,-0.036,0.00202508,0.000199402
116,1160,0.02,0.172133,172.1377778,-0.063,0,8.32675E-05
117,1170,0.01,0.17216,172.1766667,-0.002,-0.00202604,6.81161E-05
118,1180,0.02,0.17217,172.1768,-0.058,0,2.52255E-05
119,1190,0.01,0.17215,172.1577778,-0.054,0,-5.04524E-05
120,1200,0.01,0.17213,172.1391667,-0.101,0.00202556,-5.04583E-05
121,1210,0.01,0.17217,172.1670968,-0.044,0,0.000100911
122,1220,0.01,0.17219,172.1895876,-0.083,0,5.04466E-05
123,1230,0.02,0.17221,172.2265,-0.043,-0.00198652,5.04407E-05
124,1240,0.02,0.17221,172.2272093,-0.057,0,0
125,1250,0.01,0.17227,172.2707895,0.056,0.00201724,0.000151287
126,1260,0.02,0.17222,172.226875,-0.159,0,-0.000126069
127,1270,0.02,0.17232,172.3151724,0.032,0,0.000252101
128,1280,0.02,0.17227,172.2635714,-0.016,0,-0.000126032
129,1290,0.01,0.17217,172.169375,-0.099,-0.00202592,-0.000252174
130,1300,0.02,0.172242,172.235,0.012,0.00196676,0.00018158
131,1310,0.03,0.17222,172.2371429,0.017,-0.00194664,-5.54748E-05
132,1320,0.01,0.172154,172.1590909,-0.08,0.0020258,-0.000166467
133,1330,0.02,0.17232,172.324,0.017,-0.00198784,0.000418568
134,1340,0.01,0.1723,172.3086667,0.019,0.0020276,-5.04085E-05
135,1350,0.02,0.172418,172.4192308,0.001,-0.00198892,0.000297326
136,1360,0.01,0.17241,172.4081818,-0.005,0.0020288,-2.01512E-05
137,1370,0.02,0.17242,172.4271429,-0.006,0,2.51889E-05
138,1380,0.02,0.17236,172.3714286,0.023,0,-0.000151155
139,1390,0.03,0.17244,172.4228125,0.029,-0.00194904,0.000201529
140,1400,0.03,0.17244,172.446,0.037,0.00194928,0
141,1410,0.02,0.17241,172.4169231,0.07,-0.0019888,-7.55623E-05
142,1420,0.02,0.17237,172.3669231,0.044,0.0019882,-0.00010077
143,1430,0.02,0.17238,172.3811111,0.058,-0.00198856,2.51947E-05
144,1440,0.03,0.17236,172.3627273,0.127,0,-5.0391E-05
145,1450,0.02,0.17238,172.3790323,0.122,0,5.0391E-05
146,1460,0.02,0.17231,172.3025,0.045,0,-0.000176394
147,1470,0.01,0.17222,172.225,-0.039,0.00199664,-0.000226898
148,1480,0.02,0.1722,172.2,-0.069,0,-5.04378E-05
149,1490,0.02,0.1723,172.2869231,0.042,-0.00198736,0.00025213
150,1500,0.01,0.172084,172.08875,-0.061,0.00202496,-0.000544785
151,1510,0.01,0.1723,172.298,0.025,-0.00202748,0.000544785
152,1520,0.02,0.17217,172.1755556,0.003,0.00198592,-0.000327798
153,1530,0.02,0.17212,172.1236842,0.034,0,-0.000126142
154,1540,0.02,0.17202,172.0248148,-0.005,0,-0.000252394
155,1550,0.02,0.172,172.0133333,0.005,0,-5.04964E-05
156,1560,0.02,0.172066,172.0225,0.005,-0.00198424,0.000166616
157,1570,0.02,0.1721,172.0995238,0.02,0,8.58075E-05
158,1580,0.01,0.17214,172.145,-0.019,0,0.000100928
159,1590,0.01,0.172086,172.0855556,0.01,0,-0.000136259
160,1600,0.01,0.17211,172.1144444,-0.016,0,6.05647E-05
161,1610,0.01,0.17215,172.159,-0.037,0,0.000100922
162,1620,0.02,0.17218,172.1925581,-0.053,0.00198616,7.56764E-05
163,1630,0.02,0.17209,172.0852632,0.048,-0.00198496,-0.000227069
164,1640,0.02,0.17212,172.1247059,0.043,0.00198544,7.57028E-05
165,1650,0.02,0.17209,172.0863158,0.055,-0.00198496,-7.57028E-05
166,1660,0.02,0.17213,172.1253333,0.039,0.00198544,0.000100934
167,1670,0.03,0.17206,172.0645455,-0.041,0,-0.00017665
168,1680,0.02,0.17203,172.0233333,-0.004,-0.00198412,-7.57292E-05
169,1690,0.01,0.17209,172.0868182,0.04,0,0.000151445
170,1700,0.02,0.17208,172.07625,0.052,0.00198484,-2.52372E-05
171,1710,0.02,0.17216,172.154,0.044,0,0.000201857
172,1720,0.01,0.1721,172.1014286,0.019,-0.0020252,-0.000151384
173,1730,0.02,0.17204,172.0441176,0.035,0,-0.000151436
174,1740,0.02,0.17211,172.1097297,0.018,0,0.000176671
175,1750,0.01,0.17217,172.1789474,-0.062,0,0.000151375
176,1760,0.01,0.17216,172.1698387,-0.078,0.00202592,-2.52255E-05
177,1770,0.02,0.17219,172.1925714,-0.093,-0.00198616,7.5672E-05
178,1780,0.02,0.17218,172.1793023,-0.075,0,-2.52226E-05
179,1790,0.02,0.17211,172.112,0.019,0.00196532,-0.000176599
180,1800,0.01,0.1721,172.0971429,-0.008,0,-2.52343E-05
181,1810,0.02,0.172,172.012,-0.005,0,-0.000252423
182,1820,0.02,0.17207,172.0553333,-0.006,0,0.000176712
183,1830,0.02,0.1721,172.095,0.042,0,7.57116E-05
184,1840,0.02,0.17211,172.1016667,0.056,-0.0019852,2.52343E-05
185,1850,0.01,0.17208,172.0857576,0.019,0,-7.57072E-05
186,1860,0.03,0.17206,172.0375,0.015,0,-5.04788E-05
187,1870,0.03,0.17192,171.9107547,0.025,0.0019428,-0.000353516
188,1880,0.01,0.171895,171.898,0.02,0,-6.31582E-05
189,1890,0.01,0.17185,171.8428571,-0.031,-0.00202208,-0.000113708
190,1900,0.01,0.17183,171.8364286,0.009,0.00202196,-5.05464E-05
191,1910,0.02,0.17186,171.8591667,0.005,0,7.58174E-05
192,1920,0.01,0.1719,171.9004651,0.111,0,0.000101069
193,1930,0.02,0.17185,171.8641667,0.03,-0.00198232,-0.00012634
194,1940,0.02,0.17187,171.8681818,-0.063,0,5.05405E-05
195,1950,0.01,0.17184,171.8363636,-0.083,0,-7.58129E-05
196,1960,0.01,0.1718,171.7962162,0.01,0,-0.000101105
197,1970,0.02,0.17177,171.765,0.031,0.001981,-7.58438E-05
198,1980,0.01,0.17175,171.7461905,0.012,0,-5.05699E-05
199,1990,0.03,0.171842,171.83875,0.023,-0.00194184,0.000232573
200,2000,0.02,0.1718,171.7966667,0.01,0.00198148,-0.000106159
201,2010,0.02,0.17183,171.8370968,0.027,-0.00198196,7.58306E-05
202,2020,0.01,0.17176,171.7722222,0.035,0.00202124,-0.000176959
203,2030,0.02,0.17178,171.7891667,0.028,-0.00198136,5.0567E-05
204,2040,0.01,0.17181,171.815,0.063,0.00200172,7.58394E-05
205,2050,0.01,0.17169,171.6965217,0.019,0,-0.000303437
206,2060,0.01,0.17176,171.7603448,0.048,-0.00202112,0.000177031
207,2070,0.02,0.17168,171.6819048,0.05,0,-0.000202327
208,2080,0.01,0.17165,171.6613514,0.052,0.00201992,-7.58969E-05
209,2090,0.02,0.171572,171.5635294,0.033,0,-0.000197394
210,2100,0.02,0.17147,171.4757143,-0.007,0,-0.000258266
211,2110,0.02,0.17141,171.4155556,-0.019,0,-0.000151993
212,2120,0.02,0.17135,171.3422222,0.059,0,-0.000152046
213,2130,0.01,0.17129,171.284,0.069,0,-0.000152099
214,2140,0.01,0.171324,171.3247059,0.052,-0.00201584,8.61962E-05
215,2150,0.01,0.17127,171.2707692,0.071,0,-0.000136908
216,2160,0.02,0.17127,171.2588,0.055,0.001975,0
217,2170,0.01,0.17126,171.2544828,0.071,0,-2.5358E-05
218,2180,0.01,0.171265,171.2673333,0.064,-0.00201512,1.26792E-05
219,2190,0.01,0.17123,171.2307692,0.121,0,-8.87622E-05
220,2200,0.02,0.1712,171.1910526,0.108,0.00194428,-7.60963E-05
221,2210,0.01,0.17115,171.1588462,-0.01,0,-0.000126857
222,2220,0.02,0.17118,171.1625,0.013,0,7.61186E-05
223,2230,0.01,0.1712,171.2066667,0.023,-0.0020144,5.07383E-05
224,2240,0.02,0.17126,171.24,0.052,0.00196476,0.000152179
225,2250,0.02,0.17129,171.2813793,0.069,0,7.60697E-05
226,2260,0.02,0.17136,171.365,0.002,-0.0019762,0.000177444
227,2270,0.02,0.17134,171.3444444,0.003,0,-5.06909E-05
228,2280,0.03,0.171345,171.3371429,0.035,0,1.26733E-05
229,2290,0.01,0.17131,171.3121429,0.119,0.00201572,-8.87208E-05
230,2300,0.03,0.17135,171.3525,0.017,0,0.000101394
231,2310,0.02,0.17135,171.3523529,0.067,-0.0019762,0
232,2320,0.02,0.17132,171.3146154,0.049,0.00196572,-7.6043E-05
233,2330,0.02,0.171343,171.3406897,0.117,-0.00197608,5.83009E-05
234,2340,0.02,0.171319,171.3092308,0.057,0.0019756,-6.08359E-05
235,2350,0.03,0.17127,171.275,0.034,0,-0.000124233
236,2360,0.02,0.17124,171.2572727,0.061,-0.001975,-7.60786E-05
237,2370,0.02,0.17117,171.1783333,0.016,0,-0.000177568
238,2380,0.01,0.17119,171.1893333,0.005,0,5.07413E-05
239,2390,0.02,0.17121,171.212,0.016,0,5.07353E-05
240,2400,0.02,0.171235,171.234,0.04,0.00197464,6.34108E-05
241,2410,0.02,0.1712,171.1992308,0.044,0,-8.87778E-05
242,2420,0.01,0.1712,171.2045455,0.077,0,0
243,2430,0.02,0.1712,171.2,0.042,0,0
244,2440,0.02,0.17131,171.3034783,0.066,0,0.000278955
245,2450,0.02,0.1713,171.287619,0.073,0,-2.53521E-05
246,2460,0.02,0.17134,171.324,0.052,-0.00197584,0.0001014
247,2470,0.01,0.171328,171.3275,0.083,0.00200584,-3.04174E-05
248,2480,0.01,0.17145,171.4533333,-0.006,0,0.000309144
249,2490,0.02,0.1714,171.4006667,0.047,-0.00197668,-0.000126672
250,2500,0.01,0.171457,171.452,-0.014,0.0019974,0.000144403
251,2510,0.01,0.17149,171.4883333,-0.052,-0.00201776,8.35798E-05
252,2520,0.02,0.17142,171.4217241,-0.032,0.00197692,-0.00017731
253,2530,0.03,0.171395,171.39,0.012,-0.00193656,-6.33424E-05
254,2540,0.01,0.17135,171.359,0.062,0.0020162,-0.00011404
255,2550,0.01,0.17136,171.36125,0.081,-0.00201632,2.53447E-05
256,2560,0.02,0.17143,171.43,-0.028,0.00197704,0.000177372
257,2570,0.02,0.17142,171.40875,0.017,0,-2.53344E-05
258,2580,0.01,0.171455,171.4575,0.032,-0.0020174,8.86638E-05
259,2590,0.03,0.17144,171.4246341,0.262,0,-3.79966E-05
260,2600,0.02,0.17139,171.3906667,0.052,0,-0.000126679
261,2610,0.02,0.1714,171.3924,0.266,0,2.53388E-05
262,2620,0.02,0.171371,171.37,0.053,0,-7.34866E-05
263,2630,0.02,0.17139,171.3833333,0.018,0,4.81478E-05
264,2640,0.03,0.17141,171.4112,0.034,0.00190692,5.06761E-05
265,2650,0.01,0.17137,171.3684615,0.011,0,-0.000101358
266,2660,0.02,0.17135,171.3583333,0.028,0,-5.0688E-05
267,2670,0.02,0.17142,171.4258333,0.037,0,0.000177382
268,2680,0.02,0.17144,171.445,-0.005,-0.00197716,5.06673E-05
269,2690,0.03,0.17151,171.5063158,0.034,0.001938,0.000177289
270,2700,0.02,0.17149,171.4933333,0.038,0,-5.06466E-05
271,2710,0.02,0.17146,171.466,0.049,0,-7.5981E-05
272,2720,0.02,0.17151,171.5112,0.046,-0.001978,0.000126628
273,2730,0.01,0.17145,171.4440909,0.008,0,-0.000151957
274,2740,0.02,0.17141,171.40125,0,0.0019468,-0.000101335
275,2750,0.01,0.17132,171.3416667,0.018,0,-0.000228089
276,2760,0.03,0.17135,171.3366667,-0.005,-0.00193572,7.6043E-05
277,2770,0.01,0.17134,171.3409524,0.032,0,-2.53462E-05
278,2780,0.02,0.17137,171.3666667,0.03,0,7.60342E-05
279,2790,0.01,0.171371,171.373125,0.04,0,2.53424E-06
280,2800,0.02,0.17142,171.4263636,-0.005,0.00197692,0.00012416
281,2810,0.02,0.171515,171.5111111,0.035,0,0.000240617
282,2820,0.02,0.17157,171.560625,0.078,-0.00197872,0.000139244
283,2830,0.03,0.17151,171.5175,0.034,0.00192812,-0.000151904
284,2840,0.02,0.171515,171.51,-0.019,-0.001978,1.26607E-05
285,2850,0.02,0.17154,171.5383333,0.009,0,6.32981E-05
286,2860,0.02,0.17168,171.6933333,0.036,0.00198016,0.000354299
287,2870,0.03,0.17167,171.68,0.032,-0.00194004,-2.52975E-05
288,2880,0.02,0.17167,171.6722222,0.032,0,0
289,2890,0.03,0.17167,171.6828571,0.01,0,0
290,2900,0.02,0.171676,171.6841935,0.037,0.00198004,1.51787E-05
291,2910,0.02,0.171685,171.6873913,0.003,-0.00198004,2.2767E-05
292,2920,0.02,0.17177,171.774,-0.03,0.00198112,0.000214963
293,2930,0.02,0.17182,171.8172727,0.026,0,0.000126399
294,2940,0.02,0.17183,171.828,0.028,-0.00198184,2.52754E-05
295,2950,0.01,0.17186,171.8581818,0.013,0.0020222,7.58174E-05
296,2960,0.01,0.17188,171.8869231,0.019,0,5.05376E-05
297,2970,0.01,0.171831,171.8383333,0.03,-0.00202196,-0.000123827
298,2980,0.01,0.17185,171.8514286,0.033,0,4.80189E-05
299,2990,0.01,0.17183,171.8276923,-0.009,0.00202184,-5.05464E-05
300,3000,0.01,0.17173,171.7286364,-0.003,0,-0.00025282
301,3010,0.01,0.17174,171.7420588,0.027,0,2.52886E-05
302,3020,0.01,0.171776,171.7801538,0.09,0,9.10269E-05
303,3030,0.02,0.17182,171.809375,0.038,0,0.000111229
304,3040,0.03,0.17178,171.7667059,0.079,-0.00194112,-0.000101116
305,3050,0.02,0.1717,171.6932258,0.029,0,-0.000202303
306,3060,0.01,0.17171,171.7354545,0.034,0,2.52931E-05
307,3070,0.01,0.17177,171.7703571,0.087,0.00200124,0.000151727
308,3080,0.01,0.171795,171.7925,0.032,-0.00202148,6.32041E-05
309,3090,0.01,0.1718,171.8021429,0.024,0.0020216,1.26397E-05
310,3100,0.02,0.17179,171.81,0.045,-0.0019816,-2.52798E-05
311,3110,0.02,0.17188,171.8714286,0.035,0.00195244,0.000227465
312,3120,0.02,0.171883,171.8785714,-0.005,0,7.58013E-06
313,3130,0.01,0.17183,171.8358824,0.035,0,-0.000133935
314,3140,0.01,0.17182,171.8185714,0.039,0,-2.52754E-05
315,3150,0.01,0.171795,171.7944118,0.075,0,-6.31949E-05
316,3160,0.01,0.17176,171.7691667,0.053,-0.00202112,-8.84883E-05
317,3170,0.01,0.17168,171.67875,0.014,0,-0.000202327
318,3180,0.01,0.1716,171.6088,0.004,0.0020192,-0.000202421
319,3190,0.03,0.17163,171.6327273,0.063,-0.00193944,7.5919E-05
320,3200,0.01,0.17156,171.555,0.069,0.0020186,-0.000177165
321,3210,0.01,0.17157,171.5766667,0.111,-0.00201884,2.53137E-05
322,3220,0.01,0.17163,171.6211765,0.071,0.00201944,0.000151851
323,3230,0.01,0.17162,171.622381,0.032,0,-2.53048E-05
324,3240,0.03,0.1717,171.715,0.031,0,0.000202398
325,3250,0.01,0.17174,171.732,0.034,-0.00202076,0.000101163
326,3260,0.02,0.17173,171.7288889,-0.013,0.00198064,-2.52886E-05
327,3270,0.01,0.171794,171.7984615,-0.057,-0.00202148,0.000161822
328,3280,0.01,0.17181,171.8125,-0.009,0,4.0446E-05
329,3290,0.01,0.17187,171.87275,0.023,0.00202244,0.000151639
330,3300,0.02,0.17195,171.952,-0.02,0,0.000202103
331,3310,0.01,0.17192,171.9173333,-0.024,0,-7.57777E-05
332,3320,0.01,0.17189,171.8966667,0.059,-0.00202268,-7.57909E-05
333,3330,0.02,0.17189,171.8922222,0.048,0,0
334,3340,0.01,0.171957,171.965,0.017,0.00201352,0.000169248
335,3350,0.02,0.1719,171.905,0.03,-0.0019828,-0.000143983
336,3360,0.02,0.17192,171.9366667,0.061,0.00198304,5.05258E-05
337,3370,0.03,0.17197,171.9711765,0.033,-0.0019434,0.000126289
338,3380,0.02,0.17204,172.0358065,0.01,0.00198436,0.000176743
339,3390,0.02,0.172,171.9975,0.053,-0.00198388,-0.000100987
340,3400,0.02,0.17199,171.9941379,0.048,0,-2.52504E-05
341,3410,0.03,0.17201,172.0007143,0.052,0.00194388,5.04994E-05
342,3420,0.01,0.172051,172.056,0.074,-0.0020246,0.000103505
343,3430,0.01,0.17195,171.9575,0.041,0.0020134,-0.000255021
344,3440,0.02,0.171957,171.9485714,-0.002,0,1.76796E-05
345,3450,0.01,0.17195,171.9489474,0.008,-0.00202328,-1.76796E-05
346,3460,0.02,0.17191,171.9123529,-0.01,0,-0.00010104
347,3470,0.03,0.17188,171.854,0.003,0,-7.57953E-05
348,3480,0.03,0.17163,171.6575,-0.016,0.00193956,-0.000632143
349,3490,0.01,0.17161,171.6088235,0.01,0,-5.06112E-05
350,3500,0.01,0.171665,171.6666667,0.065,0,0.000139167
351,3510,0.02,0.17162,171.622,0.021,0,-0.00011386
352,3520,0.02,0.17159,171.6033333,0.033,-0.0019792,-7.59234E-05
353,3530,0.03,0.17163,171.6475,0.031,0,0.000101228
354,3540,0.02,0.17169,171.6875862,0.03,0.00198016,0.000151798
355,3550,0.01,0.17173,171.7317647,0.004,-0.00202076,0.000101169
356,3560,0.01,0.17177,171.76875,0.019,0.00202112,0.000101146
357,3570,0.01,0.17183,171.8283333,0.02,-0.00202184,0.000151674
358,3580,0.02,0.17179,171.8064706,0.021,0,-0.00010111
359,3590,0.01,0.1718,171.8071429,0.007,0.0020216,2.52798E-05
360,3600,0.02,0.17188,171.8732,0,0,0.000202186
361,3610,0.02,0.17195,171.9533333,0.018,-0.00198328,0.000176835
362,3620,0.01,0.17188,171.8772727,0.069,0,-0.000176835
363,3630,0.03,0.1718,171.7942857,0.111,0,-0.000202186
364,3640,0.02,0.1716,171.6189091,-0.043,0,-0.000505876
365,3650,0.02,0.17166,171.66,0.022,0,0.000151825
366,3660,0.02,0.171606,171.6157143,-0.054,0,-0.00013664
367,3670,0.02,0.17165,171.6511111,0,0.00197968,0.000111339
368,3680,0.02,0.17159,171.5958333,-0.001,0,-0.000151834
369,3690,0.02,0.17155,171.5506061,0.08,0,-0.000101252
370,3700,0.01,0.17157,171.578,0.015,-0.00201884,5.06289E-05
371,3710,0.01,0.1716,171.6088235,0.014,0,7.59322E-05
372,3720,0.01,0.17164,171.6485714,0.01,0.00201968,0.000101222
373,3730,0.02,0.1716,171.5930435,0.009,-0.00197896,-0.000101222
374,3740,0.03,0.17148,171.5045455,0.035,0.00193776,-0.000303809
375,3750,0.02,0.17148,171.465625,0.081,-0.00197752,0
376,3760,0.03,0.17139,171.388,0.067,0.00193656,-0.000227996
377,3770,0.02,0.17138,171.406,0.055,-0.00197668,-2.53403E-05
378,3780,0.01,0.17141,171.4077778,0.071,0,7.60164E-05
379,3790,0.02,0.17142,171.4385714,0.009,0,2.53359E-05
380,3800,0.01,0.17141,171.4035484,0.06,0.0020168,-2.53359E-05
381,3810,0.02,0.171425,171.4266667,0.019,0,3.80032E-05
382,3820,0.03,0.171385,171.3823077,0.042,-0.00193644,-0.000101349
383,3830,0.02,0.17138,171.388125,0.052,0,-1.26703E-05
384,3840,0.02,0.17134,171.340625,0.057,0,-0.000101376
385,3850,0.02,0.17135,171.3459259,0.051,0,2.53462E-05
386,3860,0.01,0.17134,171.3390909,0.032,0.00201596,-2.53462E-05
387,3870,0.01,0.1713,171.2994737,0.042,-0.00201548,-0.0001014
388,3880,0.02,0.17129,171.3,0.013,0,-2.53536E-05
389,3890,0.02,0.17127,171.2707692,0.072,0,-5.07116E-05
390,3900,0.01,0.17128,171.2772727,0.093,0,2.53566E-05
391,3910,0.01,0.17127,171.2675,0.082,0.00201512,-2.53566E-05
392,3920,0.01,0.1713,171.3003704,0.048,0,7.60652E-05
393,3930,0.02,0.17124,171.2453333,0.082,-0.00197488,-0.000152144
394,3940,0.02,0.17123,171.2383333,-0.01,0.00197464,-2.53625E-05
395,3950,0.02,0.17125,171.2571429,-0.014,0,5.07235E-05
396,3960,0.03,0.17125,171.2526087,0.023,-0.001935,0
397,3970,0.02,0.17137,171.36,0.037,0,0.000304217
398,3980,0.02,0.17136,171.3611111,0.025,0,-2.53432E-05
