,Time,BA_spread,Price,Smart_price,Liquid_imb,MKT_cost,Log_return
18868,59:14.4,0.05,0.15333,0.153369333,-0.007,0,-0.000169912
18869,59:14.4,0.04,0.15338,0.153354222,-0.014,0,0.000141598
18870,59:24.5,0.04,0.15338,0.153354222,-0.014,0.00168008,0
18871,59:24.5,0.02,0.15342,0.1534125,-0.031,0.0017608,0.000113245
18872,59:24.5,0.02,0.153413,0.153412941,-0.032,0.0017608,-1.98157E-05
18873,59:24.5,0.02,0.15342,0.153426842,-0.003,0.00176092,1.98157E-05
18874,59:24.5,0.02,0.15341,0.153414545,-0.015,0.0017608,-2.83085E-05
18875,59:24.5,0.02,0.153347,0.153413571,-0.01,0.0017608,-0.000178386
18876,59:24.5,0.02,0.153419,0.153414474,-0.024,0.0017608,0.000203864
18877,59:24.5,0.03,0.1534,0.1534,0.001,0.00172056,-5.3788E-05
18878,59:24.5,0.03,0.153381,0.153396452,0.01,0.00172056,-5.37947E-05
18879,59:24.5,0.03,0.153381,0.153394167,0.02,0.00172056,0
18880,59:34.6,0.03,0.153381,0.153396452,0.01,0,0
18881,59:34.6,0.03,0.153381,0.153394167,0.02,0,0
18882,59:34.6,0.02,0.15338,0.153399444,0.014,0,-2.83148E-06
18883,59:34.6,0.02,0.15338,0.153397561,0.017,0,0
18884,59:34.6,0.02,0.1534,0.153398077,0.006,0,5.66262E-05
18885,59:34.6,0.03,0.15344,0.153442941,0.004,0,0.00011323
18886,59:34.6,0.02,0.15344,0.153449057,-0.006,0,0
18887,59:34.6,0.01,0.15349,0.153483125,-0.041,0,0.000141496
18888,59:34.6,0.02,0.153489,0.153486207,-0.034,0,-2.82947E-06
18889,59:34.6,0.01,0.153484,0.153482105,-0.022,0,-1.41476E-05
18890,59:44.8,0.02,0.153489,0.153486207,-0.034,-0.00176176,1.41476E-05
18891,59:44.8,0.01,0.153484,0.153482105,-0.022,-0.00180176,-1.41476E-05
18892,59:44.8,0.01,0.15349,0.153493939,-0.044,-0.00180188,1.69771E-05
18893,59:44.8,0.02,0.153462,0.153468462,-0.086,-0.0017614,-7.92322E-05
18894,59:44.8,0.02,0.15343,0.153435455,-0.04,-0.00176116,-9.05688E-05
18895,59:44.8,0.03,0.153449,0.153438182,-0.044,-0.00172116,5.37775E-05
18896,59:44.8,0.03,0.153466,0.153478333,-0.037,-0.00172164,4.81111E-05
18897,59:44.8,0.03,0.15347,0.1534625,-0.058,-0.00172128,1.13195E-05
18898,59:44.8,0.02,0.15347,0.153463333,-0.069,-0.0017614,0
18899,59:44.9,0.03,0.153461,0.153456842,-0.049,-0.00172128,-2.54692E-05
18900,59:54.9,0.03,0.153461,0.153456842,-0.049,0.00172128,0
18901,59:54.9,0.03,0.153461,0.153459091,-0.06,0.00172128,0
18902,59:54.9,0.03,0.15342,0.153421613,-0.06,0.00172092,-0.000116045
18903,59:55.0,0.03,0.15343,0.153432857,-0.104,0.00172104,2.83066E-05
18904,59:55.0,0.02,0.15342,0.153436471,-0.102,0.00176104,-2.83066E-05
18905,59:55.0,0.02,0.15342,0.153413636,-0.044,0.00174092,0
18906,59:55.0,0.03,0.15343,0.153427368,-0.056,0.00172092,2.83066E-05
18907,59:55.0,0.03,0.1534,0.153423448,-0.05,0.00172092,-8.49254E-05
18908,59:55.0,0.04,0.153477,0.153477778,-0.057,0.0016814,0.000217942
18909,59:55.0,0.02,0.15346,0.153444444,-0.004,0.00176128,-4.81076E-05
18910,00:05.2,0.04,0.153477,0.153477778,-0.057,0,4.81076E-05
18911,00:05.2,0.02,0.15346,0.153444444,-0.004,0,-4.81076E-05
18912,00:05.2,0.02,0.15346,0.153444865,-0.005,0,0
18913,00:05.2,0.03,0.15346,0.153469143,-0.057,0,0
18914,00:05.2,0.04,0.15346,0.153460149,-0.04,0,0
18915,00:05.2,0.03,0.15346,0.1534704,-0.042,0,0
18916,00:05.2,0.02,0.15346,0.153469259,-0.076,0,0
18917,00:05.2,0.02,0.15347,0.15346625,-0.067,0,2.82993E-05
18918,00:05.2,0.03,0.15345,0.15344,-0.071,0,-5.66003E-05
18919,00:05.2,0.01,0.153437,0.153440556,-0.036,0,-3.67942E-05
18920,00:15.3,0.01,0.153437,0.153440556,-0.036,-0.00180128,0
18921,00:15.3,0.01,0.15345,0.153448571,-0.056,-0.00180128,3.67942E-05
18922,00:15.3,0.02,0.15346,0.153463103,-0.065,-0.0017614,2.83011E-05
18923,00:15.3,0.02,0.153458,0.1534592,-0.059,-0.00176128,-5.66007E-06
18924,00:15.3,0.01,0.15345,0.153438837,-0.041,-0.00180116,-2.2641E-05
18925,00:15.3,0.01,0.153435,0.15343902,-0.049,-0.00180116,-4.24551E-05
18926,00:15.3,0.02,0.15342,0.153437714,-0.032,-0.00176104,-4.24593E-05
18927,00:15.3,0.03,0.15342,0.153421207,-0.005,-0.0017208,0
18928,00:15.3,0.03,0.15342,0.1534225,-0.009,-0.0017208,0
18929,00:15.3,0.02,0.15342,0.153419333,-0.009,-0.00176092,0
18930,00:25.5,0.03,0.15342,0.1534225,-0.009,0.0017208,0
18931,00:25.6,0.02,0.15342,0.153419333,-0.009,0.00176092,0
18932,00:25.6,0.02,0.15341,0.153413898,-0.004,0.0017608,-2.83085E-05
18933,00:25.6,0.03,0.15337,0.153388333,-0.005,0.00172032,-0.000113252
18934,00:25.6,0.03,0.153368,0.153386341,-0.004,0.00172032,-5.66339E-06
18935,00:25.6,0.03,0.15336,0.15335375,-0.007,0.0017002,-2.26543E-05
18936,00:25.6,0.03,0.15335,0.153365294,0.028,0.00172032,-2.83196E-05
18937,00:25.7,0.02,0.15339,0.15338913,-0.004,0.00176044,0.000113267
18938,00:25.7,0.02,0.15338,0.153388919,-0.018,0.00176044,-2.8314E-05
18939,00:25.7,0.03,0.15337,0.153384483,0.007,0.00172044,-2.83159E-05
18940,00:35.7,0.03,0.15337,0.153384483,0.007,0,0
18941,00:35.8,0.02,0.15334,0.153345111,0.022,0,-8.49587E-05
18942,00:35.8,0.02,0.153341,0.15334551,0.018,0,2.83222E-06
18943,00:35.8,0.03,0.15335,0.153356,0.012,0,2.54892E-05
18944,00:35.8,0.02,0.15335,0.153351,0.048,0,0
18945,00:35.8,0.03,0.15334,0.153348636,0.049,0,-2.83214E-05
18946,00:35.8,0.03,0.153352,0.153347206,0.095,0,3.39855E-05
18947,00:35.8,0.03,0.15336,0.153344845,0.106,0,2.26555E-05
18948,00:35.8,0.02,0.15336,0.153345385,0.116,0,0
18949,00:35.8,0.02,0.15336,0.153345385,0.116,0,0
18950,00:45.9,0.02,0.15336,0.153345385,0.116,-0.00175996,0
18951,00:46.0,0.02,0.15336,0.153345385,0.116,-0.00175996,0
